x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-1.5559177231133619,-0.42424697798451083,0.7348758739737408,1,GO_FORWARD,0.2731245933929067,0.2283594300971007
-1.5546630313864542,-0.42311309647836753,0.7348753332379254,1,GO_FORWARD,0.2714776364598245,0.22977025487745062
-1.5534085616964524,-0.4219794188844199,0.7348749170922341,1,GO_FORWARD,0.2698315200454516,0.23119792069843736
-1.552154274110749,-0.4208459073412156,0.7348745985623052,1,GO_FORWARD,0.2681862000915291,0.2326427988937838
-1.5509001331716463,-0.4197125280156665,0.7348743555560882,1,GO_FORWARD,0.2665416386950744,0.2341052599164678
-1.5496461101662133,-0.41857925382421945,0.7348741707861299,1,GO_FORWARD,0.2648978076357579,0.2355856721276729
-1.5483921819861777,-0.41744606322107447,0.7348740307764967,1,GO_FORWARD,0.2632546867293389,0.23708440360505045
-1.5471383300428654,-0.4163129390752969,0.7348739250530506,1,GO_FORWARD,0.261612262287524,0.23860182386346185
-1.5458845393847664,-0.41517986776819493,0.7348738454988754,1,GO_FORWARD,0.25997052587599867,0.2401383053220314
-1.5446307979867953,-0.4140468384741716,0.7348737858431417,1,GO_FORWARD,0.2583294733225097,0.2416942245542364
-1.54337709617827,-0.41291384258832714,0.7348737412568772,1,GO_FORWARD,0.2566891039258188,0.24326996336143447
-1.5421234261826027,-0.4117808732710572,0.734873708034085,1,GO_FORWARD,0.2550494198255179,0.24486590970376698
-1.5408697817469097,-0.4106479250858523,0.7348736833408691,1,GO_FORWARD,0.2534104255006032,0.2464824585164147
-1.539616157843987,-0.40951499371130134,0.7348736650185671,1,GO_FORWARD,0.2517721273710887,0.24812001243433446
-1.5383625504325211,-0.4083820757121499,0.7348736514296949,1,GO_FORWARD,0.2501345334820766,0.24977898244446994
-1.537108956264159,-0.40724916835733604,0.7348736413377202,1,TURN_LEFT,0.24849765325381742,0.2514597884811176
-1.5371178847683764,-0.40725215578709245,0.7586072087224381,1,GO_FORWARD,0.24850507117914303,0.2277028890574535
-1.5358903627238398,-0.40608900713546303,0.7586096144541226,1,GO_FORWARD,0.24685799469188283,0.22924775576640954
-1.5346629331926525,-0.4049256691599945,0.7586091231352083,1,GO_FORWARD,0.24521140971969527,0.23081556240221723
-1.53343572077284,-0.4037625403241003,0.7586087470479485,1,GO_FORWARD,0.24356572915231298,0.2324041657532382
-1.5322086864590163,-0.4025995818132773,0.7586084610188728,1,GO_FORWARD,0.24192091130394927,0.2340140512163934
-1.5309817956178997,-0.40143675895223097,0.7586082444092208,1,GO_FORWARD,0.24027692074035828,0.23564570725953482
-1.529755020194599,-0.40027404397733035,0.7586080811057679,1,GO_FORWARD,0.23863373180825553,0.23729962406756522
-1.5285283376028225,-0.39911141479698176,0.7586079585818214,1,GO_FORWARD,0.23699132699194037,0.23897629547926924
