x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-1.8468077547205355,-0.6399997790199335,2.7547985408878606e-05,0,TURN_LEFT,0.28472400310367324,2.1388761667501646
-1.8455258541827055,-0.6399988285945484,0.011704134955882458,0,TURN_LEFT,0.2854149601067508,2.1309872388128634
-1.845359930587558,-0.6399968875389661,0.03741908167673382,0,TURN_LEFT,0.28550316477453624,2.105764657436723
-1.8453668174322604,-0.6399954416344511,0.06116726576261819,0,TURN_LEFT,0.28549821918243745,2.081998939119364
-1.8453724597577053,-0.6399939815734629,0.08492012581020938,0,TURN_LEFT,0.2854939358250296,2.0582322355427016
-1.845377071535052,-0.6399926788410844,0.1086753798381605,0,TURN_LEFT,0.2854903429266852,2.034465873582182
-1.8453878027629569,-0.6399907459938811,0.1325090119080164,0,TURN_LEFT,0.28548290613829375,2.010604309234327
-1.8454001738610013,-0.6399887129017247,0.15636770479984247,0,TURN_LEFT,0.2854744972189898,1.9867130436989835
-1.8454122867697276,-0.6399866007296009,0.1802280880597909,0,TURN_LEFT,0.28546616193782726,1.9628209962452254
-1.8454234862796899,-0.6399844272298089,0.20408118745437287,0,TURN_LEFT,0.28545826999185825,1.9389390371850075
-1.8454335955980763,-0.6399822074753124,0.22792380404132923,0,TURN_LEFT,0.2854509297137827,1.915070857927189
-1.845442629062953,-0.6399799542275237,0.25175521474252954,0,TURN_LEFT,0.28544414399671314,1.8912171155149313
-1.8454506765956913,-0.6399776782801433,0.27557580115509633,0,TURN_LEFT,0.285437873165874,1.8673771433807151
-1.8454578535340502,-0.639975388765844,0.29938642350255296,0,TURN_LEFT,0.28543206240298413,1.8435497245474377
-1.8454642780645611,-0.639973093422502,0.32318811701433725,0,TURN_LEFT,0.28542665418785285,1.8197334612172353
-1.845470061208241,-0.6399707988214846,0.3469819405068658,0,TURN_LEFT,0.2854215939097919,1.795926955265132
-1.845475302791655,-0.6399685105619433,0.3707689014899064,0,TURN_LEFT,0.2854168322097492,1.7721288946437177
-1.845480090335222,-0.6399662334352102,0.3945499214634268,0,TURN_LEFT,0.2854123257182369,1.7483380910600577
-1.8454844993529884,-0.6399639715631867,0.41832582286231146,0,TURN_LEFT,0.28540803700767525,1.7245534918945342
-1.8454885942994113,-0.6399617285142843,0.4420973277192804,0,TURN_LEFT,0.28540393417599386,1.7007741785362833
-1.845492429767903,-0.6399595074001171,0.4658650625309815,0,TURN_LEFT,0.2853999902780889,1.6769993578086984
-1.8454960517368049,-0.6399573109557871,0.4896295661868098,0,TURN_LEFT,0.28539618271807415,1.6532283502222591
-1.8454994987599753,-0.6399551416062628,0.5133912991502011,0,TURN_LEFT,0.2853924926600216,1.6294605771633597
-1.8455028030540845,-0.6399530015210286,0.5371506528519226,0,TURN_LEFT,0.28538890448490767,1.6056955481968544
-1.8455059914646037,-0.6399508926588877,0.560907958711697,0,TURN_LEFT,0.28538540530505785,1.5819328491156655
-1.845509086308541,-0.6399488168045417,0.5846634964798039,0,TURN_LEFT,0.2853819845384802,1.558172131048627
-1.845512106100322,-0.6399467755983264,0.6084175017575186,0,TURN_LEFT,0.28537863354076065,1.5344131007463597
-1.8455150661711845,-0.639944770560281,0.6321701726560903,0,TURN_LEFT,0.28537534528988195,1.5106555120527743
-1.8455179791939431,-0.6399428031095407,0.6559216756135745,0,TURN_LEFT,0.2853721141183679,1.4868991585061697
-1.845520855625093,-0.6399408745798886,0.6796721504224272,0,TURN_LEFT,0.28536893548696773,1.4631438669802048
-1.8455237040756096,-0.639938986232162,0.7034217145379392,0,TURN_LEFT,0.2853658057943128,1.4393894922599393
-1.8455265316208005,-0.6399371392640975,0.7271704667442862,0,TURN_LEFT,0.28536272221742354,1.4156359124445805
-1.8455293440584553,-0.6399353348180937,0.7509184902555008,0,TURN_LEFT,0.28535968257846417,1.3918830250715006
-1.8455321461233898,-0.6399335739872931,0.7746658553250714,0,TURN_LEFT,0.28535668523369423,1.3681307438632269
-1.845534941665384,-0.6399318578203091,0.7984126214324619,0,TURN_LEFT,0.28535372898110406,1.3443789960078818
-1.8455377337965264,-0.6399301873248667,0.8221588391081847,0,TURN_LEFT,0.2853508129836997,1.3206277198932286
-1.8455405250130723,-0.6399285634705784,0.8459045514521689,0,TURN_LEFT,0.2853479367058621,1.2968768632241265
-1.8455433172961286,-0.6399269871910321,0.869649795393412,0,TURN_LEFT,0.28534509986059003,1.273126381462359
-1.845546112194807,-0.6399254593853368,0.8933946027324714,0,TURN_LEFT,0.2853423023657798,1.2493762365362926
-1.8455489108948757,-0.6399239809192429,0.9171390010025037,0,TURN_LEFT,0.2853395443079985,1.2256263957755023
-1.84555171427546,-0.6399225526259311,0.9408830141793004,0,TURN_LEFT,0.28533682591245,1.2018768310322323
-1.8455545229558896,-0.6399211753065464,0.9646266632660895,0,TURN_LEFT,0.28533414751805886,1.1781275179575945
-1.845557337334448,-0.6399198497305351,0.9883699667747933,0,TURN_LEFT,0.285331509556775,1.154378435405536
-1.84556015762047,-0.6399185766358356,1.0121129411219343,0,TURN_LEFT,0.2853289125363558,1.13062956494203
-1.8455629838609797,-0.6399173567289586,1.03585560095434,0,TURN_LEFT,0.2853263570260104,1.1068808904407603
-1.845565815962848,-0.639916190684987,1.0595979594172376,0,TURN_LEFT,0.28532384364440333,1.0831323977497596
-1.8455686537112852,-0.6399150791475197,1.083340028375155,0,TURN_LEFT,0.28532137304959393,1.05938407441615
-1.84557149678532,-0.6399140227285768,1.1070818185942093,0,TURN_LEFT,0.2853189459305751,1.035635909458441
-1.8455743447708182,-0.6399130220084785,1.1308233398928638,0,TURN_LEFT,0.2853165630001224,1.011887893177658
-1.8455771971714763,-0.6399120775357128,1.1545646012669137,0,TURN_LEFT,0.2853142249887288,0.9881400170002261
-1.8455800534181597,-0.6399111898267945,1.1783056109934684,0,TURN_LEFT,0.28531193263943,0.9643922733467518
-1.845582912876876,-0.6399103593661263,1.2020463767177643,0,TURN_LEFT,0.2853096867033686,0.9406446555219885
-1.8455857748556295,-0.6399095866058632,1.2257869055259774,0,TURN_LEFT,0.28530748793596794,0.9168971576220921
-1.8455886386103513,-0.6399088719657855,1.2495272040065841,0,TURN_LEFT,0.28530533709361333,0.8931497744560346
-1.8455915033500674,-0.6399082158331819,1.2732672783023375,0,TURN_LEFT,0.2853032349307537,0.8694025014786246
-1.8455943682414364,-0.6399076185627431,1.29700713415458,0,TURN_LEFT,0.285301182197354,0.8456553347330324
-1.8455972324127605,-0.6399070804764688,1.3207467769412118,0,TURN_LEFT,0.2852991796366438,0.8219082708011796
-1.8456000949575615,-0.6399066018635868,1.3444862117094556,0,TURN_LEFT,0.28529722798311163,0.7981613067605942
-1.8456029549377901,-0.6399061829804861,1.3682254432043055,0,TURN_LEFT,0.285295327960709,0.7744144401466326
-1.8456058113867277,-0.6399058240506621,1.3919644758933816,0,TURN_LEFT,0.28529348028123236,0.7506676689191785
-1.8456086633116282,-0.6399055252646754,1.4157033139887834,0,TURN_LEFT,0.2852916856428556,0.7269209914330823
-1.8456115096961392,-0.639905286780122,1.4394419614664304,0,TURN_LEFT,0.28528994472879327,0.7031744064117387
-1.8456143495025357,-0.6399051087216168,1.4631804220832723,0,TURN_LEFT,0.28528825820607473,0.6794279129233272
-1.8456168811959468,-0.6399049911701208,1.4869186992123322,0,TURN_LEFT,0.2852867893191028,0.6556823962640204
-1.8456191809828033,-0.6399049341993415,1.5106567967105922,0,TURN_LEFT,0.28528549688620836,0.6319376278339868
-1.8456214914934121,-0.6399049378401478,1.534394717790566,0,TURN_LEFT,0.2852842496332452,0.6081928891807205
-1.8456238111545473,-0.639905002075136,1.5581324650053323,0,TURN_LEFT,0.2852830483977586,0.5844481824229104
-1.845626138231282,-0.6399051268641942,1.5818700411078852,0,TURN_LEFT,0.28528189408567867,0.5607035099993591
-1.845628691172925,-0.6399053122239862,1.6056075533498888,0,TURN_LEFT,0.2852806685043213,0.5369581206882359
-1.8456312391399678,-0.6399055581329893,1.629345149237482,0,TURN_LEFT,0.2852794965512995,0.5132125474791029
-1.845633780620373,-0.63990586445012,1.6530828586445858,0,TURN_LEFT,0.2852783789268273,0.4894667652261424
-1.8456363141860965,-0.6399062309870935,1.6768207015374905,0,TURN_LEFT,0.2852773162459402,0.4657207585333585
-1.8456388384138849,-0.6399066575207972,1.700558690451757,0,TURN_LEFT,0.2852763090917573,0.441974519487667
-1.8456413522192174,-0.6399079826872153,1.7243061082914728,0,TURN_LEFT,0.28527606331720307,0.4182171777350876
-1.845643853948829,-0.6399108505145268,1.7480700087769365,0,TURN_LEFT,0.28527712144224615,0.3944404629977927
-1.8456463418090128,-0.6399143817449389,1.771840625628443,0,TURN_LEFT,0.2852787450284307,0.37065581465610364
-1.8456488145748724,-0.6399181454758038,1.7956131688642105,0,TURN_LEFT,0.28528057236813564,0.34686884363672155
-1.8456512710020994,-0.6399219402155094,1.8193853920078316,0,TURN_LEFT,0.2852824346854216,0.3230821822514809
-1.8456537097994385,-0.6399256732659907,1.8431562568264068,0,TURN_LEFT,0.28528425471941987,0.2992970483422277
-1.8456561296410077,-0.6399293054803766,1.8669253217923443,0,TURN_LEFT,0.28528600026234957,0.2755139615734874
-1.845658529180681,-0.6399328246229736,1.8906924468695245,0,TURN_LEFT,0.2852876617490306,0.2517330891372569
-1.8456609070639611,-0.6399362319190172,1.9144576441584664,0,GO_FORWARD,0.2852892409394641,0.22795442058570026
-1.8462320364534173,-0.6383381509951281,1.9144487384217859,0,GO_FORWARD,0.2836364941840871,0.22931792188718236
-1.846802979480992,-0.6367399484706318,1.914423829642196,0,GO_FORWARD,0.28198427313908614,0.23071409177073088
-1.8473732308190312,-0.6351427951696114,1.9144003784532877,0,GO_FORWARD,0.2803338452466961,0.23212499718726565
-1.8479429685378095,-0.6335467430794224,1.9143811837432423,0,GO_FORWARD,0.27868516648738106,0.2335474655299954
-1.8485123825081369,-0.6319518678955871,1.9143660909304328,0,GO_FORWARD,0.277038205440356,0.23498118672109536
-1.849081595327268,-0.6303578582602627,1.9143548486841169,0,GO_FORWARD,0.2753926428414851,0.23642691105057678
-1.8496506758330362,-0.6287644411360973,1.9143461364022065,0,GO_FORWARD,0.27374822155728,0.23788656360172933
-1.850219672685695,-0.6271714945178097,1.9143394471847268,0,GO_FORWARD,0.2721048223972438,0.23936103192103375
-1.8507886203486146,-0.6255789238109849,1.9143343912460642,0,GO_FORWARD,0.27046235724254125,0.24085108589173787
-1.8513575428198326,-0.6239866568398844,1.914330630195981,0,GO_FORWARD,0.2688207628120753,0.2423574413403513
-1.8519264563714288,-0.6223946530482947,1.9143277617653536,0,GO_FORWARD,0.26718000678792136,0.24388084695616596
-1.8524953714809873,-0.6208028629042852,1.9143255803532975,0,GO_FORWARD,0.26554005291341737,0.24542190080230042
-1.8530642946474927,-0.6192112461043452,1.9143239263328682,0,GO_FORWARD,0.26390087519002026,0.24698115845220103
-1.8536332295746996,-0.6176197698719386,1.9143226760589,0,GO_FORWARD,0.2622624558030526,0.24855914268220647
-1.854202178041542,-0.6160284075639791,1.914321733996936,0,TURN_LEFT,0.26062478347704937,0.2501563514320526
-1.8542027138937909,-0.6160377580038761,1.9380537607735406,0,GO_FORWARD,0.26063223422914733,0.22640255086450134
-1.854809574826728,-0.6144591078191795,1.9380556003759024,0,GO_FORWARD,0.2589844946876047,0.22786824462666266
-1.8554166658441182,-0.6128805101142745,1.9380544993131892,0,GO_FORWARD,0.25733723419308185,0.229354814962889
-1.8560236616193242,-0.6113022362585773,1.9380536617699966,0,GO_FORWARD,0.2556908701173792,0.23085985306019685
-1.8566305814354527,-0.6097242272259669,1.9380530273103205,0,GO_FORWARD,0.2540453535592913,0.23238383940311524
-1.8572374424417037,-0.6081464311195314,1.9380525481903916,0,GO_FORWARD,0.25240064308234966,0.23392724469576898
-1.8578442579959664,-0.6065688059950974,1.938052187522414,0,GO_FORWARD,0.25075670797599325,0.23549053065642722
-1.8584510384269664,-0.6049913181376129,1.9380519168971722,0,GO_FORWARD,0.24911352639750448,0.23707415355954664
-1.859057791712651,-0.6034139404607543,1.9380517144969063,0,GO_FORWARD,0.24747108366571993,0.23867856738881876
-1.8596645240118346,-0.6018366512077359,1.9380515636143054,0,GO_FORWARD,0.2458293708887898,0.24030422648284344
-1.860271240077167,-0.6002594329054854,1.9380514514937774,0,GO_FORWARD,0.24418838387032113,0.24195158775722247
-1.8608779435753355,-0.5986822715234461,1.938051368427174,0,GO_FORWARD,0.24254812223875055,0.24362111258264574
-1.861484637335015,-0.5971051557971394,1.938051307049906,0,GO_FORWARD,0.2409085887552101,0.24531326838504275
-1.8620913235386485,-0.5955280766843194,1.9380512617944434,0,GO_FORWARD,0.2392697887640452,0.2470285300221826
-1.8626980038706127,-0.5939510269277967,1.9380512284671472,0,GO_FORWARD,0.237631729757331,0.24876738098136109
-1.8633046796315775,-0.5923740007040591,1.9380512039214746,0,TURN_LEFT,0.23599442103047896,0.2505303144347839
-1.8633048853514604,-0.5923835087174552,1.9617823429225534,0,GO_FORWARD,0.23600205252331283,0.22677512889343143
-1.8639491447133347,-0.5908199956661535,1.9617853482853724,0,GO_FORWARD,0.23435465852050813,0.22839538717754504
-1.864593618020042,-0.5892564619866681,1.9617847926714107,0,GO_FORWARD,0.2327077495155962,0.2300414888965181
-1.8652379746921697,-0.587693209148724,1.961784365514158,0,GO_FORWARD,0.2310617757778533,0.23171061630288547
